Day,Month,Year,Time,Station,Particle,Reading
28,10,2013,8,Skopje_Mrsevci,PM10,
15,10,2013,12,Skopje_Rektorat,PM10,1.79
24,10,2013,11,Skopje_GaziBaba,PM10,
21,10,2013,21,Skopje_Rektorat,PM10,135.43
6,10,2013,16,Skopje_Mrsevci,PM10,
16,10,2013,19,Skopje_Miladinovci,PM10,
30,10,2013,2,Skopje_Mrsevci,PM10,
26,10,2013,12,Skopje_Karpos,PM10,108.43
21,10,2013,8,Skopje_Miladinovci,PM10,
9,10,2013,17,Skopje_Rektorat,PM10,10.53
7,10,2013,14,Skopje_Centar,PM10,30.13
16,10,2013,16,Skopje_Karpos,PM10,15.77
8,10,2013,7,Skopje_GaziBaba,PM10,
10,10,2013,8,Skopje_GaziBaba,PM10,
8,10,2013,23,Skopje_Rektorat,PM10,31.41
13,10,2013,11,Skopje_Miladinovci,PM10,
24,10,2013,22,Skopje_GaziBaba,PM10,
11,10,2013,4,Skopje_Karpos,PM10,45.22
18,10,2013,6,Skopje_GaziBaba,PM10,
27,10,2013,9,Skopje_GaziBaba,PM10,
1,10,2013,13,Skopje_Rektorat,PM10,12.77
12,10,2013,21,Skopje_Miladinovci,PM10,
23,10,2013,16,Skopje_Karpos,PM10,44.53
27,10,2013,3,Skopje_GaziBaba,PM10,
25,10,2013,6,Skopje_Miladinovci,PM10,50.82
22,10,2013,24,Skopje_Rektorat,PM10,111.97
29,10,2013,19,Skopje_GaziBaba,PM10,
11,10,2013,23,Skopje_Lisice,PM10,45.25
12,10,2013,16,Skopje_Miladinovci,PM10,
26,10,2013,1,Skopje_GaziBaba,PM10,
8,10,2013,14,Skopje_Centar,PM10,46.28
7,10,2013,1,Skopje_Centar,PM10,71.4
26,10,2013,23,Skopje_GaziBaba,PM10,
12,10,2013,15,Skopje_Centar,PM10,43.77
1,10,2013,7,Skopje_Mrsevci,PM10,
23,10,2013,8,Skopje_Centar,PM10,98.37
3,10,2013,14,Skopje_Miladinovci,PM10,
12,10,2013,4,Skopje_Rektorat,PM10,51.97
14,10,2013,7,Skopje_Mrsevci,PM10,
7,10,2013,14,Skopje_Miladinovci,PM10,
10,10,2013,10,Skopje_Miladinovci,PM10,
27,10,2013,23,Skopje_Centar,PM10,102.38
20,10,2013,15,Skopje_Mrsevci,PM10,
16,10,2013,2,Skopje_GaziBaba,PM10,
20,10,2013,9,Skopje_Centar,PM10,68.23
5,10,2013,22,Skopje_Rektorat,PM10,97.01
10,10,2013,23,Skopje_Mrsevci,PM10,
20,10,2013,12,Skopje_GaziBaba,PM10,
23,10,2013,16,Skopje_GaziBaba,PM10,
23,10,2013,22,Skopje_Miladinovci,PM10,82.77
9,10,2013,14,Skopje_Rektorat,PM10,50.55
17,10,2013,17,Skopje_Mrsevci,PM10,
8,10,2013,23,Skopje_GaziBaba,PM10,
11,10,2013,4,Skopje_Rektorat,PM10,66.21
27,10,2013,6,Skopje_Rektorat,PM10,93.57
10,10,2013,15,Skopje_Mrsevci,PM10,
1,10,2013,13,Skopje_GaziBaba,PM10,
4,10,2013,20,Skopje_Lisice,PM10,92.46
7,10,2013,14,Skopje_Mrsevci,PM10,
27,10,2013,20,Skopje_Lisice,PM10,227.36
18,10,2013,10,Skopje_Miladinovci,PM10,
23,10,2013,4,Skopje_Centar,PM10,100.08
27,10,2013,1,Skopje_Karpos,PM10,108.36
16,10,2013,3,Skopje_Lisice,PM10,36.79
19,10,2013,10,Skopje_GaziBaba,PM10,
30,10,2013,9,Skopje_Rektorat,PM10,100.39
24,10,2013,4,Skopje_Lisice,PM10,
31,10,2013,22,Skopje_Mrsevci,PM10,
27,10,2013,13,Skopje_GaziBaba,PM10,
10,10,2013,13,Skopje_Miladinovci,PM10,
19,10,2013,4,Skopje_Karpos,PM10,54.4
11,10,2013,23,Skopje_Karpos,PM10,51.98
4,10,2013,18,Skopje_Karpos,PM10,25.29
8,10,2013,4,Skopje_Karpos,PM10,99
27,10,2013,21,Skopje_Lisice,PM10,280.35
18,10,2013,24,Skopje_GaziBaba,PM10,
6,10,2013,13,Skopje_Miladinovci,PM10,
31,10,2013,11,Skopje_Mrsevci,PM10,
11,10,2013,8,Skopje_Mrsevci,PM10,
27,10,2013,22,Skopje_Lisice,PM10,301.47
27,10,2013,12,Skopje_Rektorat,PM10,48.14
9,10,2013,1,Skopje_Miladinovci,PM10,
1,10,2013,20,Skopje_Rektorat,PM10,18.15
30,10,2013,2,Skopje_Miladinovci,PM10,50.68
8,10,2013,16,Skopje_Mrsevci,PM10,
28,10,2013,4,Skopje_Lisice,PM10,127.54
16,10,2013,6,Skopje_Rektorat,PM10,21.72
21,10,2013,24,Skopje_GaziBaba,PM10,
19,10,2013,15,Skopje_GaziBaba,PM10,
3,10,2013,12,Skopje_Lisice,PM10,21.52
14,10,2013,4,Skopje_Centar,PM10,49.55
30,10,2013,19,Skopje_Karpos,PM10,165.16
7,10,2013,10,Skopje_Miladinovci,PM10,
14,10,2013,6,Skopje_Karpos,PM10,40.78
12,10,2013,12,Skopje_Mrsevci,PM10,
16,10,2013,14,Skopje_Mrsevci,PM10,
3,10,2013,14,Skopje_Rektorat,PM10,23.03
30,10,2013,1,Skopje_GaziBaba,PM10,
31,10,2013,10,Skopje_Miladinovci,PM10,65.76
6,10,2013,20,Skopje_Centar,PM10,55.19
5,10,2013,23,Skopje_Rektorat,PM10,72.71
20,10,2013,18,Skopje_GaziBaba,PM10,
17,10,2013,7,Skopje_Centar,PM10,15.22
4,10,2013,5,Skopje_Lisice,PM10,27.99
18,10,2013,3,Skopje_Lisice,PM10,8.22
12,10,2013,14,Skopje_Miladinovci,PM10,
13,10,2013,1,Skopje_Lisice,PM10,94.73
4,10,2013,8,Skopje_Miladinovci,PM10,
13,10,2013,23,Skopje_Rektorat,PM10,64.7
25,10,2013,6,Skopje_Mrsevci,PM10,
26,10,2013,20,Skopje_GaziBaba,PM10,
10,10,2013,12,Skopje_Miladinovci,PM10,
3,10,2013,21,Skopje_Karpos,PM10,23.33
4,10,2013,24,Skopje_Lisice,PM10,65.59
10,10,2013,20,Skopje_Rektorat,PM10,96.61
2,10,2013,10,Skopje_Karpos,PM10,14.83
17,10,2013,1,Skopje_Karpos,PM10,12.19
22,10,2013,10,Skopje_Miladinovci,PM10,45.21
30,10,2013,16,Skopje_Lisice,PM10,96.95
17,10,2013,2,Skopje_Centar,PM10,20.1
19,10,2013,12,Skopje_Karpos,PM10,35.76
21,10,2013,12,Skopje_Miladinovci,PM10,211.13
22,10,2013,6,Skopje_Lisice,PM10,
3,10,2013,2,Skopje_Mrsevci,PM10,
23,10,2013,1,Skopje_Karpos,PM10,114
17,10,2013,8,Skopje_Karpos,PM10,11.8
25,10,2013,10,Skopje_Rektorat,PM10,173.94
16,10,2013,14,Skopje_Karpos,PM10,15.84
7,10,2013,19,Skopje_Karpos,PM10,89.01
20,10,2013,20,Skopje_Lisice,PM10,
28,10,2013,16,Skopje_Centar,PM10,99.49
8,10,2013,14,Skopje_Miladinovci,PM10,
31,10,2013,19,Skopje_Mrsevci,PM10,
18,10,2013,2,Skopje_Centar,PM10,16.88
29,10,2013,19,Skopje_Mrsevci,PM10,
8,10,2013,24,Skopje_Miladinovci,PM10,
10,10,2013,22,Skopje_Centar,PM10,62.01
20,10,2013,22,Skopje_Miladinovci,PM10,
31,10,2013,20,Skopje_Mrsevci,PM10,
24,10,2013,21,Skopje_Lisice,PM10,
22,10,2013,16,Skopje_Centar,PM10,104.86
24,10,2013,22,Skopje_Centar,PM10,124.76
10,10,2013,14,Skopje_GaziBaba,PM10,
14,10,2013,24,Skopje_Centar,PM10,81.25
13,10,2013,8,Skopje_Karpos,PM10,41.1
3,10,2013,3,Skopje_Lisice,PM10,15.31
10,10,2013,7,Skopje_GaziBaba,PM10,
27,10,2013,2,Skopje_Centar,PM10,84.6
7,10,2013,1,Skopje_Lisice,PM10,166.69
6,10,2013,19,Skopje_Mrsevci,PM10,
12,10,2013,16,Skopje_Lisice,PM10,22.16
22,10,2013,23,Skopje_Lisice,PM10,
30,10,2013,3,Skopje_Lisice,PM10,160.16
26,10,2013,2,Skopje_Karpos,PM10,120.96
29,10,2013,15,Skopje_Lisice,PM10,132.44
24,10,2013,18,Skopje_Miladinovci,PM10,39.62
19,10,2013,23,Skopje_Miladinovci,PM10,
24,10,2013,6,Skopje_Centar,PM10,74.69
10,10,2013,20,Skopje_Lisice,PM10,123.88
28,10,2013,2,Skopje_GaziBaba,PM10,
13,10,2013,17,Skopje_Lisice,PM10,43.25
23,10,2013,5,Skopje_Lisice,PM10,
29,10,2013,24,Skopje_Karpos,PM10,147.76
5,10,2013,20,Skopje_Miladinovci,PM10,
10,10,2013,1,Skopje_Lisice,PM10,63.64
11,10,2013,17,Skopje_Karpos,PM10,19.78
15,10,2013,24,Skopje_Lisice,PM10,95.19
29,10,2013,7,Skopje_Rektorat,PM10,109.82
30,10,2013,4,Skopje_Rektorat,PM10,146.12
30,10,2013,8,Skopje_Mrsevci,PM10,
20,10,2013,19,Skopje_Mrsevci,PM10,
4,10,2013,10,Skopje_Mrsevci,PM10,
22,10,2013,14,Skopje_Rektorat,PM10,185.13
29,10,2013,6,Skopje_GaziBaba,PM10,
25,10,2013,21,Skopje_Rektorat,PM10,123.7
25,10,2013,3,Skopje_GaziBaba,PM10,
17,10,2013,19,Skopje_Miladinovci,PM10,
10,10,2013,17,Skopje_GaziBaba,PM10,
23,10,2013,9,Skopje_Karpos,PM10,115.81
27,10,2013,12,Skopje_Centar,PM10,77.71
1,10,2013,14,Skopje_Karpos,PM10,12.59
26,10,2013,8,Skopje_GaziBaba,PM10,
14,10,2013,10,Skopje_GaziBaba,PM10,
25,10,2013,10,Skopje_GaziBaba,PM10,
21,10,2013,22,Skopje_Rektorat,PM10,129.82
2,10,2013,3,Skopje_Centar,PM10,22.36
11,10,2013,2,Skopje_Rektorat,PM10,81.65
13,10,2013,22,Skopje_Rektorat,PM10,81.38
28,10,2013,23,Skopje_Mrsevci,PM10,
26,10,2013,20,Skopje_Lisice,PM10,135.42
5,10,2013,13,Skopje_Karpos,PM10,42.98
21,10,2013,1,Skopje_Karpos,PM10,60.09
9,10,2013,1,Skopje_Rektorat,PM10,33.16
30,10,2013,13,Skopje_Mrsevci,PM10,
13,10,2013,3,Skopje_Miladinovci,PM10,
29,10,2013,24,Skopje_Centar,PM10,122.8
27,10,2013,24,Skopje_Lisice,PM10,202.27
31,10,2013,7,Skopje_GaziBaba,PM10,
9,10,2013,2,Skopje_Lisice,PM10,59.32
12,10,2013,19,Skopje_GaziBaba,PM10,
10,10,2013,20,Skopje_Centar,PM10,41.47
25,10,2013,1,Skopje_Miladinovci,PM10,60.13
24,10,2013,2,Skopje_Miladinovci,PM10,45.72
6,10,2013,15,Skopje_Rektorat,PM10,26.03
25,10,2013,22,Skopje_Karpos,PM10,111.97
4,10,2013,15,Skopje_Rektorat,PM10,12.07
10,10,2013,21,Skopje_Centar,PM10,71.68
11,10,2013,20,Skopje_Centar,PM10,44.14
14,10,2013,4,Skopje_Lisice,PM10,73.1
18,10,2013,2,Skopje_Rektorat,PM10,10.72
24,10,2013,19,Skopje_Karpos,PM10,64.74
23,10,2013,23,Skopje_Karpos,PM10,
18,10,2013,16,Skopje_Centar,PM10,13.57
23,10,2013,11,Skopje_Centar,PM10,115.92
25,10,2013,17,Skopje_GaziBaba,PM10,
12,10,2013,21,Skopje_Lisice,PM10,118.5
27,10,2013,2,Skopje_Mrsevci,PM10,
26,10,2013,17,Skopje_Miladinovci,PM10,39.81
7,10,2013,8,Skopje_GaziBaba,PM10,
7,10,2013,2,Skopje_Miladinovci,PM10,
12,10,2013,9,Skopje_Miladinovci,PM10,
11,10,2013,15,Skopje_GaziBaba,PM10,
5,10,2013,8,Skopje_Rektorat,PM10,36.57
7,10,2013,19,Skopje_Mrsevci,PM10,
20,10,2013,16,Skopje_Centar,PM10,32.32
7,10,2013,21,Skopje_Karpos,PM10,98.43
24,10,2013,3,Skopje_GaziBaba,PM10,
25,10,2013,15,Skopje_Karpos,PM10,81.35
26,10,2013,2,Skopje_GaziBaba,PM10,
9,10,2013,19,Skopje_Miladinovci,PM10,
24,10,2013,3,Skopje_Rektorat,PM10,90.75
25,10,2013,17,Skopje_Miladinovci,PM10,49.63
5,10,2013,12,Skopje_Centar,PM10,48
1,10,2013,21,Skopje_Lisice,PM10,5.77
20,10,2013,21,Skopje_Lisice,PM10,
22,10,2013,18,Skopje_Lisice,PM10,
16,10,2013,1,Skopje_GaziBaba,PM10,
3,10,2013,15,Skopje_Mrsevci,PM10,
8,10,2013,24,Skopje_Centar,PM10,60.61
8,10,2013,11,Skopje_Lisice,PM10,80.54
23,10,2013,7,Skopje_Rektorat,PM10,108.67
10,10,2013,14,Skopje_Mrsevci,PM10,
29,10,2013,10,Skopje_Lisice,PM10,102.18
27,10,2013,21,Skopje_Rektorat,PM10,145.52
5,10,2013,23,Skopje_Karpos,PM10,113.4
3,10,2013,13,Skopje_Miladinovci,PM10,
3,10,2013,5,Skopje_Centar,PM10,21.26
23,10,2013,16,Skopje_Centar,PM10,55.61
11,10,2013,18,Skopje_GaziBaba,PM10,
10,10,2013,10,Skopje_Mrsevci,PM10,
13,10,2013,2,Skopje_Centar,PM10,60.68
17,10,2013,4,Skopje_Rektorat,PM10,4.76
17,10,2013,16,Skopje_Miladinovci,PM10,
29,10,2013,9,Skopje_GaziBaba,PM10,
26,10,2013,11,Skopje_Lisice,PM10,83.36
20,10,2013,11,Skopje_Miladinovci,PM10,
19,10,2013,4,Skopje_GaziBaba,PM10,
17,10,2013,3,Skopje_Karpos,PM10,10.94
17,10,2013,21,Skopje_Karpos,PM10,14.48
9,10,2013,13,Skopje_Lisice,PM10,16.64
21,10,2013,1,Skopje_Lisice,PM10,
26,10,2013,18,Skopje_GaziBaba,PM10,
28,10,2013,1,Skopje_Mrsevci,PM10,
27,10,2013,23,Skopje_Mrsevci,PM10,
28,10,2013,12,Skopje_Miladinovci,PM10,105.16
18,10,2013,12,Skopje_Centar,PM10,10.8
27,10,2013,16,Skopje_Miladinovci,PM10,46.1
20,10,2013,13,Skopje_GaziBaba,PM10,
29,10,2013,23,Skopje_Rektorat,PM10,122.17
10,10,2013,22,Skopje_Lisice,PM10,121.84
13,10,2013,15,Skopje_Rektorat,PM10,22.98
27,10,2013,6,Skopje_GaziBaba,PM10,
7,10,2013,8,Skopje_Rektorat,PM10,51.93
4,10,2013,1,Skopje_Lisice,PM10,25.78
4,10,2013,24,Skopje_Karpos,PM10,77.21
2,10,2013,7,Skopje_Rektorat,PM10,10.06
13,10,2013,2,Skopje_Rektorat,PM10,76.08
21,10,2013,16,Skopje_Miladinovci,PM10,22.17
10,10,2013,16,Skopje_Mrsevci,PM10,
30,10,2013,23,Skopje_Miladinovci,PM10,97.84
29,10,2013,13,Skopje_Mrsevci,PM10,
30,10,2013,21,Skopje_Karpos,PM10,203.96
26,10,2013,7,Skopje_Miladinovci,PM10,56.11
1,10,2013,21,Skopje_Centar,PM10,26.8
18,10,2013,20,Skopje_Lisice,PM10,36.04
24,10,2013,20,Skopje_Lisice,PM10,
9,10,2013,16,Skopje_Centar,PM10,52.69
10,10,2013,1,Skopje_Rektorat,PM10,38.03
13,10,2013,21,Skopje_Lisice,PM10,125.52
31,10,2013,24,Skopje_Karpos,PM10,153.13
26,10,2013,15,Skopje_GaziBaba,PM10,
28,10,2013,20,Skopje_Rektorat,PM10,173.15
11,10,2013,24,Skopje_Rektorat,PM10,53.85
6,10,2013,7,Skopje_GaziBaba,PM10,
29,10,2013,7,Skopje_Centar,PM10,82.1
16,10,2013,15,Skopje_Rektorat,PM10,28.96
21,10,2013,21,Skopje_Karpos,PM10,168.38
4,10,2013,16,Skopje_Karpos,PM10,18.71
1,10,2013,8,Skopje_Lisice,PM10,111.12
5,10,2013,19,Skopje_Mrsevci,PM10,
9,10,2013,20,Skopje_Miladinovci,PM10,
13,10,2013,6,Skopje_Miladinovci,PM10,
1,10,2013,3,Skopje_Lisice,PM10,85.91
12,10,2013,11,Skopje_Lisice,PM10,26.99
22,10,2013,20,Skopje_Lisice,PM10,
22,10,2013,17,Skopje_Miladinovci,PM10,50.61
1,10,2013,19,Skopje_GaziBaba,PM10,
30,10,2013,1,Skopje_Centar,PM10,127.05
7,10,2013,6,Skopje_Lisice,PM10,70.27
1,10,2013,13,Skopje_Mrsevci,PM10,
10,10,2013,24,Skopje_Miladinovci,PM10,
3,10,2013,12,Skopje_Centar,PM10,19.42
31,10,2013,3,Skopje_Centar,PM10,103.7
29,10,2013,18,Skopje_Karpos,PM10,82.28
26,10,2013,17,Skopje_Lisice,PM10,57.87
16,10,2013,2,Skopje_Rektorat,PM10,46.59
22,10,2013,21,Skopje_Centar,PM10,131.8
2,10,2013,4,Skopje_Karpos,PM10,11.29
1,10,2013,2,Skopje_GaziBaba,PM10,
10,10,2013,2,Skopje_Karpos,PM10,69.58
14,10,2013,8,Skopje_Centar,PM10,47.42
4,10,2013,21,Skopje_Rektorat,PM10,66.67
18,10,2013,8,Skopje_GaziBaba,PM10,
31,10,2013,16,Skopje_Lisice,PM10,63.47
24,10,2013,15,Skopje_GaziBaba,PM10,
21,10,2013,17,Skopje_Miladinovci,PM10,25.45
19,10,2013,11,Skopje_Karpos,PM10,21.62
5,10,2013,22,Skopje_GaziBaba,PM10,
26,10,2013,15,Skopje_Miladinovci,PM10,47.87
13,10,2013,24,Skopje_Centar,PM10,58.2
16,10,2013,13,Skopje_Miladinovci,PM10,
23,10,2013,12,Skopje_Lisice,PM10,
30,10,2013,8,Skopje_GaziBaba,PM10,
20,10,2013,2,Skopje_GaziBaba,PM10,
29,10,2013,24,Skopje_Lisice,PM10,220.87
21,10,2013,6,Skopje_Lisice,PM10,
27,10,2013,5,Skopje_Lisice,PM10,78.84
5,10,2013,17,Skopje_Rektorat,PM10,32.12
22,10,2013,3,Skopje_Centar,PM10,111.28
19,10,2013,2,Skopje_GaziBaba,PM10,
2,10,2013,15,Skopje_GaziBaba,PM10,
30,10,2013,16,Skopje_Rektorat,PM10,87.9
21,10,2013,14,Skopje_GaziBaba,PM10,
14,10,2013,6,Skopje_Lisice,PM10,79.18
31,10,2013,6,Skopje_Centar,PM10,100.53
3,10,2013,21,Skopje_Miladinovci,PM10,
4,10,2013,11,Skopje_Centar,PM10,24.44
5,10,2013,11,Skopje_GaziBaba,PM10,
17,10,2013,11,Skopje_Rektorat,PM10,0.64
14,10,2013,3,Skopje_Miladinovci,PM10,
7,10,2013,13,Skopje_GaziBaba,PM10,
12,10,2013,24,Skopje_Centar,PM10,62.16
24,10,2013,3,Skopje_Mrsevci,PM10,
11,10,2013,5,Skopje_Rektorat,PM10,60.13
29,10,2013,5,Skopje_Rektorat,PM10,122.55
10,10,2013,6,Skopje_Miladinovci,PM10,
1,10,2013,17,Skopje_Mrsevci,PM10,
13,10,2013,4,Skopje_Centar,PM10,50.49
19,10,2013,14,Skopje_Rektorat,PM10,10.78
29,10,2013,6,Skopje_Mrsevci,PM10,
22,10,2013,6,Skopje_Mrsevci,PM10,
27,10,2013,7,Skopje_Centar,PM10,85.82
12,10,2013,24,Skopje_GaziBaba,PM10,
27,10,2013,1,Skopje_Miladinovci,PM10,60.39
21,10,2013,16,Skopje_Mrsevci,PM10,
26,10,2013,15,Skopje_Rektorat,PM10,49.43
15,10,2013,15,Skopje_Rektorat,PM10,49.42
22,10,2013,21,Skopje_Mrsevci,PM10,
5,10,2013,11,Skopje_Centar,PM10,44.65
7,10,2013,3,Skopje_Rektorat,PM10,98.65
6,10,2013,18,Skopje_Miladinovci,PM10,
22,10,2013,4,Skopje_Mrsevci,PM10,
10,10,2013,19,Skopje_Karpos,PM10,40.7
6,10,2013,23,Skopje_GaziBaba,PM10,
19,10,2013,14,Skopje_Karpos,PM10,32.22
16,10,2013,3,Skopje_GaziBaba,PM10,
18,10,2013,9,Skopje_Rektorat,PM10,12.64
28,10,2013,14,Skopje_Karpos,PM10,139.73
2,10,2013,16,Skopje_Karpos,PM10,15.22
12,10,2013,14,Skopje_Centar,PM10,48.23
24,10,2013,18,Skopje_Mrsevci,PM10,
14,10,2013,10,Skopje_Karpos,PM10,51.38
26,10,2013,22,Skopje_Miladinovci,PM10,99.33
12,10,2013,18,Skopje_Centar,PM10,32.46
17,10,2013,21,Skopje_Rektorat,PM10,19.26
28,10,2013,22,Skopje_Mrsevci,PM10,
15,10,2013,21,Skopje_Karpos,PM10,77.74
31,10,2013,14,Skopje_Mrsevci,PM10,
19,10,2013,8,Skopje_Karpos,PM10,37.16
2,10,2013,21,Skopje_Lisice,PM10,20.15
28,10,2013,24,Skopje_Centar,PM10,116.36
18,10,2013,9,Skopje_Lisice,PM10,9.47
6,10,2013,19,Skopje_Lisice,PM10,69.36
27,10,2013,15,Skopje_Lisice,PM10,54.93
20,10,2013,21,Skopje_Karpos,PM10,91.17
27,10,2013,1,Skopje_Lisice,PM10,192.96
6,10,2013,12,Skopje_Lisice,PM10,57.97
21,10,2013,7,Skopje_Rektorat,PM10,91.15
28,10,2013,10,Skopje_Centar,PM10,122.46
7,10,2013,23,Skopje_Rektorat,PM10,120.77
3,10,2013,24,Skopje_Mrsevci,PM10,
7,10,2013,2,Skopje_GaziBaba,PM10,
20,10,2013,7,Skopje_Rektorat,PM10,46.37
24,10,2013,3,Skopje_Centar,PM10,93.46
21,10,2013,1,Skopje_Centar,PM10,65.76
8,10,2013,17,Skopje_Karpos,PM10,35
12,10,2013,10,Skopje_Mrsevci,PM10,
13,10,2013,10,Skopje_Centar,PM10,48.48
28,10,2013,18,Skopje_Karpos,PM10,91.38
2,10,2013,18,Skopje_Mrsevci,PM10,
11,10,2013,19,Skopje_Lisice,PM10,59.87
31,10,2013,22,Skopje_Miladinovci,PM10,70.32
29,10,2013,21,Skopje_Centar,PM10,150.89
31,10,2013,24,Skopje_Lisice,PM10,151.27
6,10,2013,18,Skopje_Centar,PM10,42.33
13,10,2013,13,Skopje_Miladinovci,PM10,
22,10,2013,11,Skopje_Centar,PM10,142.73
14,10,2013,20,Skopje_Mrsevci,PM10,
11,10,2013,3,Skopje_Karpos,PM10,47.03
4,10,2013,7,Skopje_Karpos,PM10,27.02
12,10,2013,5,Skopje_GaziBaba,PM10,
5,10,2013,22,Skopje_Mrsevci,PM10,
22,10,2013,3,Skopje_Karpos,PM10,151.42
15,10,2013,19,Skopje_Centar,PM10,65.47
20,10,2013,10,Skopje_Mrsevci,PM10,
20,10,2013,20,Skopje_Centar,PM10,43.57
20,10,2013,6,Skopje_Lisice,PM10,
15,10,2013,6,Skopje_Karpos,PM10,55.48
15,10,2013,4,Skopje_Mrsevci,PM10,
14,10,2013,6,Skopje_Miladinovci,PM10,
6,10,2013,15,Skopje_Lisice,PM10,39.61
23,10,2013,13,Skopje_Centar,PM10,96.6
9,10,2013,23,Skopje_Miladinovci,PM10,
19,10,2013,23,Skopje_Centar,PM10,102.55
6,10,2013,3,Skopje_Mrsevci,PM10,
23,10,2013,10,Skopje_Mrsevci,PM10,
8,10,2013,15,Skopje_GaziBaba,PM10,
5,10,2013,8,Skopje_Centar,PM10,39.26
21,10,2013,1,Skopje_Mrsevci,PM10,
23,10,2013,24,Skopje_GaziBaba,PM10,
12,10,2013,24,Skopje_Miladinovci,PM10,
12,10,2013,11,Skopje_Miladinovci,PM10,
22,10,2013,11,Skopje_Lisice,PM10,
23,10,2013,12,Skopje_GaziBaba,PM10,
17,10,2013,13,Skopje_Karpos,PM10,7.76
19,10,2013,4,Skopje_Rektorat,PM10,51.21
1,10,2013,7,Skopje_Centar,PM10,61.22
5,10,2013,4,Skopje_Miladinovci,PM10,
18,10,2013,5,Skopje_Miladinovci,PM10,
4,10,2013,14,Skopje_Rektorat,PM10,36.66
6,10,2013,18,Skopje_Lisice,PM10,70.96
8,10,2013,5,Skopje_Mrsevci,PM10,
25,10,2013,21,Skopje_Centar,PM10,125.09
15,10,2013,16,Skopje_Karpos,PM10,44.85
24,10,2013,21,Skopje_Karpos,PM10,128.54
13,10,2013,8,Skopje_Centar,PM10,52.9
10,10,2013,4,Skopje_Karpos,PM10,64.65
4,10,2013,17,Skopje_Mrsevci,PM10,
6,10,2013,1,Skopje_Centar,PM10,59.65
26,10,2013,22,Skopje_Lisice,PM10,179.26
17,10,2013,7,Skopje_Mrsevci,PM10,
9,10,2013,5,Skopje_GaziBaba,PM10,
31,10,2013,1,Skopje_Centar,PM10,120.07
20,10,2013,21,Skopje_GaziBaba,PM10,
15,10,2013,19,Skopje_Mrsevci,PM10,
1,10,2013,8,Skopje_Miladinovci,PM10,
6,10,2013,16,Skopje_Miladinovci,PM10,
20,10,2013,19,Skopje_Rektorat,PM10,80.77
13,10,2013,5,Skopje_Rektorat,PM10,60.38
16,10,2013,20,Skopje_Karpos,PM10,29.55
18,10,2013,13,Skopje_Centar,PM10,11.71
15,10,2013,18,Skopje_Centar,PM10,60.91
19,10,2013,8,Skopje_Lisice,PM10,48.41
3,10,2013,19,Skopje_Karpos,PM10,24.76
14,10,2013,9,Skopje_Miladinovci,PM10,
15,10,2013,3,Skopje_Lisice,PM10,128.11
22,10,2013,12,Skopje_GaziBaba,PM10,
10,10,2013,9,Skopje_Miladinovci,PM10,
29,10,2013,21,Skopje_Karpos,PM10,147.22
6,10,2013,23,Skopje_Karpos,PM10,78.51
12,10,2013,12,Skopje_Karpos,PM10,40.09
13,10,2013,22,Skopje_Lisice,PM10,122.31
23,10,2013,10,Skopje_Lisice,PM10,
14,10,2013,2,Skopje_Centar,PM10,54.15
14,10,2013,14,Skopje_Centar,PM10,80.28
4,10,2013,5,Skopje_Mrsevci,PM10,
13,10,2013,10,Skopje_Karpos,PM10,45.18
5,10,2013,16,Skopje_GaziBaba,PM10,
28,10,2013,4,Skopje_Karpos,PM10,89.41
10,10,2013,6,Skopje_Rektorat,PM10,49.06
1,10,2013,4,Skopje_Centar,PM10,64.34
29,10,2013,2,Skopje_Miladinovci,PM10,55.87
7,10,2013,20,Skopje_Lisice,PM10,73.5
31,10,2013,19,Skopje_Miladinovci,PM10,72.61
26,10,2013,21,Skopje_Lisice,PM10,179.74
8,10,2013,6,Skopje_Miladinovci,PM10,
6,10,2013,18,Skopje_GaziBaba,PM10,
31,10,2013,24,Skopje_Centar,PM10,
7,10,2013,18,Skopje_GaziBaba,PM10,
2,10,2013,1,Skopje_Karpos,PM10,9.58
6,10,2013,21,Skopje_Karpos,PM10,98.54
22,10,2013,19,Skopje_Lisice,PM10,
12,10,2013,14,Skopje_Rektorat,PM10,4.03
31,10,2013,8,Skopje_GaziBaba,PM10,
4,10,2013,20,Skopje_Karpos,PM10,44.34
20,10,2013,19,Skopje_Lisice,PM10,
8,10,2013,19,Skopje_Lisice,PM10,58.64
4,10,2013,18,Skopje_GaziBaba,PM10,
6,10,2013,22,Skopje_GaziBaba,PM10,
21,10,2013,3,Skopje_Miladinovci,PM10,
8,10,2013,4,Skopje_Rektorat,PM10,149.4
12,10,2013,21,Skopje_GaziBaba,PM10,
2,10,2013,14,Skopje_Mrsevci,PM10,
31,10,2013,19,Skopje_Lisice,PM10,97.37
28,10,2013,6,Skopje_GaziBaba,PM10,
17,10,2013,6,Skopje_GaziBaba,PM10,
17,10,2013,10,Skopje_Karpos,PM10,12.64
29,10,2013,8,Skopje_Mrsevci,PM10,
21,10,2013,11,Skopje_Centar,PM10,119.38
24,10,2013,13,Skopje_Centar,PM10,84.38
30,10,2013,13,Skopje_Centar,PM10,118.52
30,10,2013,11,Skopje_Karpos,PM10,162.84
3,10,2013,16,Skopje_Lisice,PM10,26.99
1,10,2013,13,Skopje_Miladinovci,PM10,
17,10,2013,5,Skopje_GaziBaba,PM10,
28,10,2013,12,Skopje_GaziBaba,PM10,
